track_ID,artist_name,genres,followers,artist_popularity,artist_url,track_name,album_name,release_date,duration_ms,explicit,track_popularity,energy,mode
750,Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,Requiem K. 626: Lacrimosa,Mozart: Requiem Realisations,4/8/2013,169666,FALSE,57,0.0898,0
751,Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,Ave verum corpus K.618 ,MozartReworked,5/5/2023,195000,FALSE,57,0.00354,1
752,Wolfgang Amadeus Mozart,"classical, classical era",5449802,49,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,Mozart: Clarinet Concerto in A Major K. 622: II. Adagio,"Mozart: Flute Concerto No. 1, K. 313 - Flute and Harp Concerto, K. 299 & Clarinet Concerto, K. 622",4/1/2001,394560,FALSE,49,0.0115,1
753,Wolfgang Amadeus Mozart,"classical, classical era",5449802,56,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,Adagio in E Major K. 261,Mozart: Works for Violin & Orchestra,1982,517360,FALSE,56,0.079,1
754,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Max Explain,Lucky Stairs,11/19/2023,345694,FALSE,0,0.973,1
755,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Sickness From Fitting In,Lucky Stairs,11/19/2023,247790,FALSE,0,0.915,1
756,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Born Lacking,Lucky Stairs,11/19/2023,159349,FALSE,0,0.869,0
757,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Gifts and Curses,Lucky Stairs,11/19/2023,266451,FALSE,0,0.886,0
758,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Punished or Banished,Lucky Stairs,11/19/2023,198002,FALSE,0,0.996,0
759,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Bad Feeling Now Good Feeling Later,Lucky Stairs,11/19/2023,307407,FALSE,0,0.998,1
760,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Commentary Community,Lucky Stairs,11/19/2023,278236,FALSE,0,0.82,1
761,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Severence package all in 1,Greetings to Planet Earth,3/22/2024,140347,FALSE,0,0.683,1
762,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Friendly Fired,Lucky Stairs,11/19/2023,292507,FALSE,0,0.959,0
763,A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N,Low IQ W,Lucky Stairs,11/19/2023,272793,FALSE,0,0.996,0
764,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,86,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Give Me Everything ,Planet Pit (Deluxe Version),6/17/2011,252306,FALSE,86,0.939,1
765,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,84,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Time of Our Lives,Globalization,11/21/2014,229360,TRUE,84,0.802,1
766,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,78,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,So Sick,In My Own Words,1/1/2006,207186,FALSE,78,0.574,1
767,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,77,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Miss Independent,Year Of The Gentleman (Bonus Track Edition),1/1/2008,232000,FALSE,77,0.681,1
768,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,75,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Because Of You,Because Of You,1/1/2007,266840,FALSE,75,0.538,0
769,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,66,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Closer,Year Of The Gentleman (Bonus Track Edition),1/1/2008,234360,FALSE,66,0.754,0
770,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,67,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,She Knows,Non-Fiction (Deluxe),1/20/2015,214725,TRUE,67,0.572,0
771,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,71,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Sexy Love,In My Own Words,1/1/2006,220853,FALSE,71,0.513,1
772,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,70,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Mad,Year Of The Gentleman (Bonus Track Edition),1/1/2008,254533,FALSE,70,0.65,1
773,Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,68,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Let Me Love You ,R.E.D. (Deluxe Edition),1/1/2012,251626,FALSE,68,0.676,1
774,a,,5,0,https://open.spotify.com/artist/1e9Md0vofNAvTEuVBeC7BT,Too Fast,H3LLB3NT,9/2/2023,187936,TRUE,0,0.467,0
775,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,78,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,Under Control ,Motion,10/31/2014,184280,FALSE,78,0.915,1
776,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,78,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,I Like It ,I Like It (with Nate Smith),7/12/2024,152349,FALSE,78,0.817,0
777,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,77,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,Words ,Words (feat. Zara Larsson),4/22/2022,142677,FALSE,77,0.586,0
778,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,71,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,Heroes ,Forever,5/22/2015,210013,FALSE,71,0.748,1
779,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,72,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,Let Me Go ,"Let Me Go (with Alesso, Florida Georgia Line & watt)",9/8/2017,174800,FALSE,72,0.708,1
780,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,60,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,If I Lose Myself - Alesso vs OneRepublic,Native,1/1/2014,214813,FALSE,60,0.782,1
781,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,68,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,When I’m Gone ,When I’m Gone (with Katy Perry),12/29/2021,161266,FALSE,68,0.886,1
782,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,56,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,Calling  - Radio Edit,EDM Hits,4/3/2020,205440,FALSE,56,0.85,0
783,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,61,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,Going Dumb ,Going Dumb,3/19/2021,169506,FALSE,61,0.652,0
784,Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,61,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,REMEDY,REMEDY,8/31/2018,190295,FALSE,61,0.777,1
785,A,,25,9,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Will You Still Love Me Tomorrow - Bachata,V olume 2,10/5/2021,196310,FALSE,9,0.49,1
786,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,California Dreamin',Volume One,10/1/2021,132571,FALSE,0,0.686,0
787,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Sunshine of Your Love - New Arrangement,V olume 2,10/5/2021,251167,FALSE,0,0.483,1
788,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Quizás Quizás,Volume One,10/1/2021,158772,FALSE,0,0.66,1
789,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Till There was You,Volume One,10/1/2021,155062,FALSE,0,0.609,1
790,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,The Girl from Ocean Drive,Volume One,10/1/2021,227604,FALSE,0,0.451,1
791,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Dos y Dos Son Cuatro,V olume 2,10/5/2021,243983,FALSE,0,0.776,0
792,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Everybody Feeling,Volume One,10/1/2021,164127,FALSE,0,0.655,1
793,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Can't Take my Eyes Off of You,Volume One,10/1/2021,234631,FALSE,0,0.422,1
794,A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk,Get Lucky - New Arrangement,V olume 2,10/5/2021,200855,FALSE,0,0.664,0
795,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,84,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,Santa,Santa,4/3/2024,193038,FALSE,84,0.709,0
796,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,83,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,Desesperados,VICE VERSA,12/10/2021,224996,TRUE,83,0.694,0
797,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,83,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,Cúrame,VICE VERSA,12/10/2021,164705,TRUE,83,0.625,0
798,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,81,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,Todo De Ti,VICE VERSA,12/10/2021,199604,TRUE,81,0.719,0
799,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,80,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,LOKERA,SATURNO,1/24/2023,197101,TRUE,80,0.826,0
800,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,81,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,DILUVIO,PLAYA SATURNO,7/7/2023,197052,TRUE,81,0.795,0
801,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,80,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,Tiroteo - Remix,Tiroteo (Remix),4/1/2021,321555,FALSE,80,0.522,1
802,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,El Efecto,El Efecto,3/15/2019,217142,FALSE,79,0.781,0
803,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,Déjame Entrar,Déjame Entrar,7/18/2024,254705,TRUE,79,0.7,1
804,Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,Dile a El,Afrodisíaco,11/13/2020,209540,TRUE,79,0.587,0
805,A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx,FL8XG8D,im8yrsold,1/8/2024,140800,FALSE,0,0.48,1
806,A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx,24,im8yrsold,1/8/2024,89006,FALSE,0,0.725,1
807,A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx,KC3K ,im8yrsold,1/8/2024,139867,FALSE,0,0.582,1
808,A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx,Forget Ab It,Forget Ab It,2/8/2024,107552,FALSE,0,0.79,1
809,A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx,21,21,4/1/2023,95500,FALSE,0,0.864,1
810,A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx,IC8*NTf33LMY80DY,im8yrsold,1/8/2024,83478,FALSE,0,0.484,1
811,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,86,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Give Me Everything ,Planet Pit (Deluxe Version),6/17/2011,252306,FALSE,86,0.939,1
812,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,29,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Hey Mama  - Afrojack Remix,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",5/12/2015,197040,FALSE,29,0.793,1
813,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,69,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Raving,Raving,8/2/2024,138951,TRUE,69,0.959,1
814,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,66,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,FVCK,PERO NO TE ENAMORES,7/25/2024,186116,TRUE,66,0.699,0
815,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,64,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Light It Up ,Light It Up (feat. MC Ambush),8/16/2024,156146,FALSE,64,0.929,1
816,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,63,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,2 The Moon,2 The Moon,6/7/2024,185282,FALSE,63,0.904,1
817,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,49,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Maldito Alcohol ,I Am Armando - Armando Reloaded,2010,201320,FALSE,49,0.434,1
818,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,59,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Ten Feet Tall,Forget The World (Deluxe),1/1/2014,229149,FALSE,59,0.861,1
819,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,45,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Take Over Control  [feat. Eva Simons],Take over Control (feat. Eva Simons),1/4/2011,210293,FALSE,45,0.806,0
820,AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,56,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz,Sad ,Sad (feat. Afrojack),8/30/2019,161280,FALSE,56,0.716,0
821,A,,138,0,https://open.spotify.com/artist/0JM6Dyo1DMdx2RYbH1Hpmn,2008,2008,7/17/2020,294707,FALSE,0,0.367,1
822,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,73,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Foolish,Ashanti,1/1/2002,227386,TRUE,73,0.695,1
823,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,69,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Rock Wit U ,Chapter II,1/1/2003,209120,FALSE,69,0.797,0
824,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,65,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Body On Me,The Declaration,1/1/2008,200720,FALSE,65,0.623,0
825,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,65,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Unfoolish,Ashanti,1/1/2002,194160,TRUE,65,0.692,0
826,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,58,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Baby ,Close To Home,8/19/2022,177733,TRUE,58,0.813,0
827,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,60,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Happy,Ashanti,1/1/2002,262226,TRUE,60,0.515,0
828,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,55,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Baby,Ashanti,1/1/2002,265706,TRUE,55,0.58,0
829,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,53,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Only U - No Intro,Concrete Rose,1/1/2004,186306,FALSE,53,0.621,0
830,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,52,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Rain On Me,Chapter II,1/1/2003,297960,FALSE,52,0.699,0
831,Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,50,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,Wockesha  - Remix,A Gangsta’s Pain: Reloaded,10/22/2021,217880,TRUE,50,0.557,0
832,A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9,Med c,Med c,12/15/2017,301016,FALSE,0,0.25,1
833,A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9,KALO KA MAHAKAL,KALO KA MAHAKAL,6/6/2024,197299,FALSE,0,0.898,1
834,A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9,Med b,Med b,7/13/2017,240000,FALSE,0,0.596,1
835,A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9,Up,Up,3/1/2024,168960,FALSE,0,0.642,0
836,A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9,Med b - Remymix,Med b (Remymix),10/11/2017,336000,FALSE,0,0.614,1
837,Agust D,k-rap,14816559,85,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,Haegeum,D-DAY,4/21/2023,168926,FALSE,85,0.837,1
838,Agust D,k-rap,14816559,79,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,Daechwita,D-2,5/22/2020,225668,TRUE,79,0.827,1
839,Agust D,k-rap,14816559,74,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,Interlude : Dawn,D-DAY,4/21/2023,105139,FALSE,74,0.309,0
840,Agust D,k-rap,14816559,68,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,People Pt.2 ,D-DAY,4/21/2023,213995,FALSE,68,0.574,0
841,Agust D,k-rap,14816559,70,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,28,D-2,5/22/2020,133673,TRUE,70,0.645,0
842,Agust D,k-rap,14816559,69,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,AMYGDALA,D-DAY,4/21/2023,251533,FALSE,69,0.769,1
843,Agust D,k-rap,14816559,69,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,D-Day,D-DAY,4/21/2023,211373,TRUE,69,0.878,0
844,Agust D,k-rap,14816559,69,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,Snooze ,D-DAY,4/21/2023,264760,TRUE,69,0.777,0
845,Agust D,k-rap,14816559,68,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,Life Goes On,D-DAY,4/21/2023,197638,FALSE,68,0.733,1
846,Agust D,k-rap,14816559,67,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML,People,D-2,5/22/2020,197000,FALSE,67,0.682,1
847,A,,487,0,https://open.spotify.com/artist/0gLaNyHiFTc6SwZY2Cd7LG,OJALÁ,OJALÁ,5/21/2022,140930,FALSE,0,0.479,1
848,A,,487,0,https://open.spotify.com/artist/0gLaNyHiFTc6SwZY2Cd7LG,Traveller,Traveller,5/28/2021,280000,FALSE,0,0.373,1
849,A,,487,0,https://open.spotify.com/artist/0gLaNyHiFTc6SwZY2Cd7LG,verte / Rodriguezzz,verte / Rodriguezzz,12/25/2022,97450,TRUE,0,0.257,0
850,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,Due Time,The Broken Artist,3/31/2018,185390,FALSE,0,0.935,0
851,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,Ta Life,The Broken Artist,3/31/2018,166452,FALSE,0,0.868,1
852,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,Collective Thought,The Broken Artist,3/31/2018,208195,FALSE,0,0.719,0
853,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,Been Thinkin,The Broken Artist,3/31/2018,181028,FALSE,0,0.523,1
854,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,Perspective,The Broken Artist,3/31/2018,97253,FALSE,0,0.668,0
855,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,25,The Broken Artist,3/31/2018,256887,FALSE,0,0.649,1
856,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,B.T.D.T.,The Broken Artist,3/31/2018,241110,FALSE,0,0.827,1
857,A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi,If Only,The Broken Artist,3/31/2018,181159,FALSE,0,0.538,1
858,Alabama,"contemporary country, country, country road, country rock",1435685,71,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,I'm in a Hurry ,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,1980,168813,FALSE,71,0.72,1
859,Alabama,"contemporary country, country, country road, country rock",1435685,72,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,Song of the South,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,1980,190800,FALSE,72,0.633,1
860,Alabama,"contemporary country, country, country road, country rock",1435685,61,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,Mountain Music,The Essential Alabama 3.0,1980,217986,FALSE,61,0.55,1
861,Alabama,"contemporary country, country, country road, country rock",1435685,64,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,Dixieland Delight,The Closer You Get...,1983,322093,FALSE,64,0.414,1
862,Alabama,"contemporary country, country, country road, country rock",1435685,57,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,If You're Gonna Play in Texas ,Alabama Live,1980,212666,FALSE,57,0.645,1
863,Alabama,"contemporary country, country, country road, country rock",1435685,56,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,High Cotton,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,1980,180320,FALSE,56,0.581,1
864,Alabama,"contemporary country, country, country road, country rock",1435685,54,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,Born Country,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,1980,196866,FALSE,54,0.52,1
865,Alabama,"contemporary country, country, country road, country rock",1435685,56,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,Dixieland Delight - Single Edit,The Essential Alabama 3.0,1980,236426,FALSE,56,0.405,1
866,Alabama,"contemporary country, country, country road, country rock",1435685,51,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,Roll On ,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,1980,264973,FALSE,51,0.664,1
867,Alabama,"contemporary country, country, country road, country rock",1435685,53,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC,Okie From Muskogee - Live,Okie From Muskogee (Live),11/12/2020,95746,FALSE,53,0.928,1
868,A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0,Dreams,Lodestar,2/8/2019,137872,TRUE,0,0.509,0
869,A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0,Mamacita,Lodestar,2/8/2019,144101,TRUE,0,0.214,0
870,A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0,Flip,Lodestar,2/8/2019,139500,TRUE,0,0.34,0
871,A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0,Push,Lodestar,2/8/2019,143936,TRUE,0,0.558,0
872,A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0,Time,Time,3/25/2019,179853,TRUE,0,0.523,1
873,A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0,Revenge,Lodestar,2/8/2019,236307,TRUE,0,0.375,0
874,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,76,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Scars To Your Beautiful,Know-It-All,11/13/2015,230240,FALSE,76,0.739,1
875,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,74,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Stay,Stay,2/23/2017,210090,FALSE,74,0.622,0
876,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,69,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Here,Know-It-All,11/13/2015,199453,FALSE,69,0.822,1
877,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,63,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,How Far I'll Go - Alessia Cara Version,Moana - Original Motion Picture Soundtrack/Deluxe Edition,11/18/2016,175506,FALSE,63,0.54,1
878,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,65,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Out Of Love,The Pains Of Growing,11/30/2018,227693,FALSE,65,0.267,1
879,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,61,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Wild Things,Know-It-All,11/13/2015,188493,FALSE,61,0.626,0
880,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,61,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Dead Man,Dead Man,7/19/2024,203343,FALSE,61,0.765,0
881,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,58,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,I'm Like A Bird - Recorded at Spotify Studios NYC,Spotify Singles,4/24/2019,219960,FALSE,58,0.639,1
882,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,56,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,"I Choose - From The Netflix Original Film ""The Willoughbys""",I Choose (From The Netflix Original Film The Willoughbys),4/3/2020,217347,FALSE,56,0.631,1
883,Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,55,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,River Of Tears,Know-It-All (Deluxe),3/11/2016,254506,FALSE,55,0.373,1
884,A,,19,0,https://open.spotify.com/artist/0VeuhtyLJhzeGV4ht7EstC,Velours,"Rare Electro-Industrial Songs, Vol. 2",2020,128869,FALSE,0,0.383,1
885,America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,77,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,A Horse with No Name,America,1972,252239,FALSE,77,0.507,0
886,America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,73,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Sister Golden Hair,Hearts,1975,199573,FALSE,73,0.546,1
